15.006,7.999,15.121,10.453,13.996,17.848,12.238,13.262,12.241,12.594,13.760,11.715,10.232,14.642,12.683,16.166,13.475,15.828,16.054,16.699,11.109,11.096,12.611,1.122,14.661,2.171,2.216,0.776,2.058,0.939,13.340
12.306,16.016,17.522,12.655,15.397,16.773,14.369,12.305,14.346,14.549,13.637,11.184,10.817,15.518,13.106,16.330,14.987,15.313,15.536,16.424,17.629,10.053,13.604,0.925,14.723,2.233,1.745,3.132,0.736,1.181,14.364
6.022,7.440,5.213,8.615,11.971,14.382,10.757,11.624,10.531,12.851,11.970,9.085,8.965,9.501,9.241,7.810,10.104,13.647,12.192,9.806,9.420,6.998,12.260,2.069,11.980,2.863,1.483,2.510,2.660,1.907,10.018
9.506,11.686,13.165,9.562,13.007,15.738,14.648,9.797,13.759,12.118,12.684,9.828,9.552,12.990,11.254,12.025,13.698,13.300,13.672,13.406,14.152,9.995,11.364,0.516,13.460,2.021,1.409,1.621,2.143,1.900,12.213
5.968,7.015,16.619,12.448,15.052,13.765,14.783,12.653,6.652,14.449,14.137,8.768,11.052,11.981,10.720,11.731,11.251,16.338,13.536,10.031,13.808,6.012,12.611,-0.056,12.242,2.356,2.312,3.153,0.933,1.883,11.799
12.538,15.399,17.429,12.703,15.286,16.935,14.646,11.368,14.197,14.654,13.915,11.318,11.349,15.411,13.701,16.181,14.584,15.640,15.611,16.194,16.943,10.029,13.839,1.110,14.648,2.345,1.757,2.874,1.091,0.548,14.342
10.949,12.528,9.056,10.017,13.620,14.251,13.222,12.244,14.726,13.383,13.248,9.755,9.655,11.537,11.582,8.650,13.741,14.713,15.807,13.082,11.611,7.723,11.380,-0.007,12.364,1.751,1.008,1.961,1.069,1.837,12.021
9.120,8.110,9.784,8.939,11.604,10.398,12.442,11.498,13.969,11.538,12.858,6.456,6.436,10.504,11.518,10.516,12.732,11.083,13.520,11.660,9.651,6.120,11.901,1.802,11.965,1.409,2.309,1.945,1.951,2.347,10.537
4.835,10.642,10.801,8.000,10.412,13.917,10.235,9.968,9.029,12.922,11.977,7.357,6.957,11.201,8.100,9.153,10.313,14.273,13.138,10.199,12.035,5.810,12.147,2.271,10.477,1.097,2.249,2.426,2.912,2.450,10.149
10.404,9.283,13.746,6.045,11.948,10.719,12.404,12.874,16.574,11.441,9.274,10.763,11.226,11.476,7.282,5.297,13.388,11.839,8.578,8.656,11.902,7.100,8.342,2.224,10.687,1.731,1.611,3.121,1.941,0.774,10.459
4.664,8.515,9.864,9.214,12.321,10.994,13.166,9.420,12.984,14.360,13.225,11.365,11.751,13.950,11.159,9.753,12.080,15.125,13.430,14.896,12.984,7.488,13.421,-0.210,13.900,3.601,2.337,1.889,0.698,1.771,11.571
6.223,10.746,11.327,6.871,11.818,10.500,10.473,9.618,10.931,11.686,11.559,10.554,9.525,10.029,10.038,10.850,12.007,14.125,12.506,16.585,14.210,10.235,12.050,1.313,14.679,1.364,1.832,2.074,3.119,4.889,11.064
9.655,7.987,5.334,7.727,9.358,10.434,10.984,12.535,9.583,13.105,12.351,7.880,9.613,9.608,7.852,11.069,14.320,15.647,13.935,14.273,12.755,6.550,12.009,2.212,14.402,1.035,2.186,2.513,0.875,2.274,10.633
12.264,12.615,16.411,7.357,13.736,16.764,12.348,11.622,12.535,12.426,11.858,9.957,11.835,14.054,12.160,12.114,14.203,14.309,12.534,10.413,13.655,8.928,11.512,0.165,12.855,1.863,1.726,1.987,1.182,5.374,12.418
6.473,7.536,9.940,8.541,9.767,9.330,9.119,9.311,7.651,13.095,12.415,7.675,10.603,10.503,7.645,6.352,10.432,11.539,10.955,10.641,10.756,5.547,12.582,2.213,8.815,1.807,1.958,3.859,1.775,2.007,9.496
5.741,4.609,8.225,7.141,9.153,11.258,10.009,11.456,9.342,13.774,14.479,7.811,5.519,8.002,5.272,8.903,10.624,11.852,13.744,7.097,8.621,5.854,12.881,1.908,12.290,0.970,2.130,3.237,1.826,2.062,9.190
17.613,15.691,14.430,9.551,15.470,18.267,17.241,12.803,16.100,15.496,16.080,11.940,12.673,13.519,15.335,16.100,12.619,15.538,18.088,17.696,19.277,12.764,13.576,-0.106,15.314,1.303,1.768,1.903,2.097,5.183,15.125
11.614,8.714,16.780,8.270,14.980,16.588,15.771,11.011,16.852,14.940,14.060,11.081,9.415,13.721,9.268,11.464,13.316,13.461,15.184,13.274,12.953,11.939,12.983,-0.222,13.867,1.060,1.488,1.803,2.120,1.473,12.941
11.003,13.708,14.312,16.110,13.747,16.561,14.046,10.169,14.886,13.135,12.422,9.867,9.190,12.904,12.855,15.767,12.961,15.326,14.610,18.220,16.310,10.312,12.440,0.144,14.075,1.093,5.060,5.209,1.781,2.078,13.516
7.441,5.389,9.706,11.110,12.893,14.467,13.016,11.245,14.178,14.621,15.503,10.283,10.944,11.867,11.951,13.257,13.077,14.653,16.754,11.614,13.446,9.141,13.323,1.883,14.548,1.100,0.986,3.393,2.031,1.805,12.169
12.868,8.461,5.601,8.099,11.277,15.965,12.161,12.739,14.591,13.884,12.959,7.814,8.773,10.316,8.209,6.418,10.325,11.496,11.934,11.552,9.319,4.831,11.382,2.537,12.740,2.105,1.392,2.079,4.587,2.961,10.477
5.560,5.403,6.790,11.995,11.630,15.072,12.147,10.806,8.363,14.411,12.458,9.077,6.942,10.974,8.837,11.154,11.380,14.173,11.097,14.762,11.165,7.074,13.402,0.873,10.992,3.141,2.537,2.138,1.780,2.922,10.638
5.241,6.768,11.082,12.366,12.783,11.015,13.024,10.401,11.885,11.950,14.578,8.501,6.647,12.816,11.006,13.208,12.263,13.865,15.750,16.794,14.440,9.342,12.262,0.057,12.313,1.795,2.045,1.728,1.569,1.744,11.652
7.332,9.923,13.323,9.843,13.487,16.748,15.408,12.435,13.902,14.629,13.825,10.866,11.643,13.076,10.940,13.374,11.396,17.159,15.690,16.043,12.307,11.434,13.404,-0.126,13.605,0.805,2.182,1.793,1.740,2.111,12.965
10.314,11.804,13.634,10.367,14.066,14.613,12.439,11.114,14.052,12.343,11.252,9.980,13.364,14.707,8.795,9.932,14.542,14.726,13.729,13.591,19.105,10.761,11.196,0.178,12.965,1.993,2.146,1.930,4.105,1.900,12.627
8.954,5.899,9.850,10.785,8.875,11.278,9.948,12.065,7.688,12.242,12.853,9.030,8.085,10.275,8.954,10.387,8.932,13.511,11.245,13.012,8.601,3.872,13.528,1.918,11.649,1.601,1.919,2.914,2.970,0.691,9.994
10.342,15.561,14.482,10.847,11.847,17.024,13.335,11.220,13.233,11.887,13.661,11.374,11.976,14.322,13.067,13.950,12.751,16.437,15.050,15.026,14.952,10.593,12.840,-0.017,13.715,1.752,2.189,1.745,2.384,1.287,13.295
6.136,9.189,5.114,11.324,11.113,12.637,8.693,8.252,6.470,14.183,12.190,9.797,9.539,13.086,9.999,8.750,14.030,12.491,14.495,11.516,6.130,7.312,13.886,2.176,12.388,1.898,1.042,0.827,0.815,0.746,10.275
6.366,13.078,11.017,10.520,11.796,13.606,15.105,10.009,9.208,13.017,11.769,11.546,6.976,11.668,10.332,12.118,9.946,14.427,13.693,14.614,12.152,6.852,11.781,0.004,12.692,0.953,1.059,1.901,2.384,0.894,11.374
9.385,4.718,9.550,11.221,11.448,10.527,10.422,7.864,6.348,12.853,13.932,8.078,9.187,10.809,8.697,16.521,12.243,13.676,14.397,14.336,13.512,5.479,13.461,-0.238,12.548,1.467,2.977,2.249,1.695,2.847,10.811
10.445,10.188,13.137,12.809,10.976,17.653,15.337,11.121,13.652,13.393,13.859,9.014,7.834,12.440,12.809,11.435,12.055,14.515,15.885,14.682,10.574,7.564,11.985,-0.257,13.039,2.621,2.713,0.972,2.005,1.984,12.320
8.232,12.266,12.586,10.387,12.006,13.535,11.899,12.881,12.604,14.288,13.461,10.184,8.792,13.485,12.457,10.874,12.235,15.879,15.890,14.649,11.653,8.663,12.218,-0.172,14.136,2.276,1.950,2.323,1.883,0.658,12.223
6.275,6.995,16.276,13.147,15.359,13.915,14.641,12.088,6.733,13.978,14.601,9.286,11.210,12.099,10.506,11.583,11.048,15.815,13.739,9.798,13.466,6.545,12.059,-0.145,12.359,1.519,1.713,3.161,0.947,2.255,11.790
6.536,5.991,8.353,7.185,11.063,13.765,11.187,8.450,9.228,14.738,12.892,9.105,9.684,11.142,7.869,8.449,11.039,14.223,13.800,13.365,12.668,7.291,11.108,1.622,12.101,0.872,4.307,2.516,0.979,2.051,10.397
9.112,8.528,13.417,8.169,12.612,13.376,13.213,11.142,11.316,12.990,12.849,7.600,9.400,13.354,10.460,9.387,12.196,13.325,13.904,10.821,13.015,6.178,12.452,2.039,12.652,3.849,1.931,1.162,1.162,0.894,11.253
8.276,7.544,11.436,8.517,12.215,13.195,8.835,12.329,12.845,12.223,12.189,11.403,8.705,10.692,13.541,11.674,11.825,13.332,15.781,14.004,11.201,9.039,11.444,0.741,11.817,1.552,2.060,0.872,0.773,1.385,11.402
5.974,8.648,4.625,11.410,11.061,13.368,8.205,8.314,6.623,14.199,12.763,9.585,9.763,12.552,9.445,8.833,13.931,12.632,14.534,10.986,6.526,7.945,13.376,2.071,12.778,1.920,0.586,1.205,0.930,0.891,10.230
8.906,4.500,8.985,11.500,10.599,12.375,9.583,9.789,10.676,11.665,11.164,6.822,5.745,9.551,7.929,9.982,8.989,11.359,13.490,12.979,6.579,7.488,12.129,1.156,11.081,1.940,1.973,0.698,0.938,2.407,9.686
5.479,11.434,10.281,8.411,11.940,5.552,10.087,7.628,4.733,13.395,10.566,7.284,9.032,12.746,13.777,12.001,11.149,14.001,13.650,14.562,12.192,9.014,10.302,1.654,11.638,2.126,0.801,1.306,3.354,2.244,10.401
5.759,4.818,8.639,7.394,9.334,11.180,10.277,11.814,8.322,14.214,14.165,7.768,5.799,8.124,5.672,8.552,10.719,11.803,14.061,7.235,8.366,5.288,12.730,1.461,12.218,0.874,2.088,2.755,2.474,1.499,9.219
6.183,7.321,5.215,8.032,12.234,14.392,10.250,12.013,10.803,12.908,11.625,9.446,9.001,9.551,9.354,8.269,10.238,13.669,11.944,9.551,9.060,7.248,12.721,1.862,11.863,3.288,2.054,1.686,2.758,1.794,10.045
6.155,9.078,13.528,9.866,13.437,11.991,9.364,11.526,12.032,13.374,11.541,9.208,8.973,12.136,10.577,10.411,11.773,13.718,12.896,14.112,12.542,8.239,11.339,0.347,12.185,2.307,1.915,0.694,0.669,1.793,11.209
4.849,9.095,11.940,7.943,12.375,12.553,11.226,8.759,11.039,12.793,11.971,9.880,10.081,11.103,10.235,10.274,11.028,12.978,14.869,10.770,10.520,5.249,11.777,1.992,12.111,1.151,1.528,3.166,3.286,1.362,10.579
9.341,7.666,8.999,10.784,12.608,17.432,12.218,12.779,13.778,13.236,12.497,11.503,9.014,10.607,10.165,11.274,11.355,16.065,12.626,16.381,14.744,8.484,13.322,1.657,11.658,2.188,1.966,1.591,2.192,2.278,12.038
6.093,8.787,4.995,10.973,10.875,13.051,8.383,8.620,6.767,14.064,12.505,9.597,9.407,13.152,9.883,9.344,13.963,12.696,14.662,11.274,6.498,7.236,13.799,1.809,12.849,2.027,1.541,1.373,1.206,0.358,10.288
7.664,6.973,11.358,6.730,12.523,10.879,8.291,10.697,9.652,13.484,11.405,10.347,8.639,10.357,8.629,9.811,9.919,12.172,13.237,8.632,10.298,5.784,11.668,1.899,12.249,1.803,1.906,1.482,2.136,0.510,9.963
7.224,9.701,10.172,8.767,12.953,11.105,11.155,12.600,13.409,13.097,13.515,8.190,7.108,9.920,8.900,10.377,12.920,13.023,12.718,14.054,9.558,7.251,13.184,1.063,11.749,1.169,1.670,2.303,2.283,1.933,10.909
6.815,5.310,9.017,9.951,8.136,12.251,9.413,7.612,5.722,13.799,13.877,7.533,9.667,9.295,8.405,8.698,10.280,12.577,10.612,10.138,10.676,5.110,14.353,0.487,10.944,4.581,2.872,1.313,0.497,2.018,9.532
7.895,13.628,14.259,12.910,13.275,18.178,15.737,12.595,16.034,14.234,13.989,11.728,10.208,14.955,15.021,14.242,14.681,16.373,15.326,16.802,16.873,11.562,14.409,-0.035,14.722,2.250,1.041,1.334,1.903,3.209,14.127
13.675,13.668,18.605,10.734,15.679,19.352,16.409,12.359,16.108,14.440,12.942,11.481,12.375,16.206,14.405,17.113,16.460,15.713,15.672,17.234,17.706,12.295,13.440,0.573,15.170,2.586,1.817,2.264,2.283,1.685,14.960
5.688,7.007,9.992,10.691,11.876,14.737,12.484,9.268,10.708,14.444,12.697,8.662,8.907,8.496,9.244,14.568,11.465,14.945,13.453,14.594,12.565,7.256,11.194,0.131,12.080,2.347,2.958,1.780,0.934,1.705,11.085
5.024,9.356,14.629,9.043,12.320,10.707,12.395,10.941,13.695,13.973,12.334,9.558,14.185,14.363,12.611,14.189,15.293,15.680,14.859,12.285,15.347,11.222,13.042,0.726,13.825,0.660,1.720,3.175,2.054,0.664,12.481
5.319,8.658,8.936,8.029,11.294,9.936,8.310,10.614,11.033,13.962,13.653,9.122,9.623,9.620,10.864,9.703,11.865,12.327,14.919,11.745,14.191,6.993,10.874,1.385,12.270,3.114,1.889,1.830,2.110,0.729,10.504
8.257,12.566,12.515,10.467,12.137,14.446,11.335,12.327,12.359,13.500,13.828,10.430,8.867,13.395,13.100,11.010,12.529,15.803,15.743,14.210,11.671,8.990,12.612,0.238,13.127,2.086,1.890,2.267,2.200,0.838,12.265
11.805,12.482,15.946,7.577,13.303,16.676,11.995,11.776,12.401,12.280,11.561,10.103,11.736,14.324,12.438,11.907,13.947,14.052,12.400,10.224,13.699,8.666,11.940,0.014,12.985,2.027,2.256,1.842,0.767,4.532,12.315
13.723,15.024,14.874,10.373,14.880,17.395,11.879,13.889,11.933,13.060,11.064,11.953,10.313,15.037,13.264,12.266,12.656,15.859,14.517,16.671,13.881,11.461,12.082,1.237,13.261,0.682,1.202,1.798,1.573,1.932,13.394
5.098,4.798,7.166,11.542,10.986,14.926,11.711,10.834,8.398,14.262,13.078,9.704,7.619,10.627,9.050,11.187,11.314,14.754,11.347,14.337,11.164,7.200,13.652,0.670,11.787,2.864,1.554,2.075,1.523,2.940,10.641
5.014,8.638,10.119,9.487,12.673,11.268,12.868,9.872,12.446,13.873,13.426,11.315,11.093,14.745,11.352,9.329,11.785,14.540,13.335,15.143,12.861,7.682,13.243,-0.445,13.971,4.046,1.786,2.121,0.833,2.296,11.570
6.614,8.819,10.542,9.030,11.100,13.289,12.839,10.130,11.609,12.315,11.871,9.112,8.732,11.346,7.821,8.409,10.547,13.212,14.468,13.072,10.213,5.100,11.987,1.942,11.002,2.311,0.607,1.851,2.072,1.856,10.529
6.517,7.510,12.114,8.764,12.587,11.581,12.963,9.446,8.932,13.767,12.842,9.700,10.867,13.895,10.074,13.280,14.629,14.655,14.998,17.837,13.802,8.448,13.527,0.107,14.281,1.817,2.036,2.016,2.821,2.056,11.858
8.372,8.461,11.760,8.483,12.091,13.034,8.559,12.466,13.312,12.228,12.088,11.486,9.256,10.673,13.004,11.699,11.969,13.535,14.833,13.790,10.707,8.692,11.018,1.034,12.082,1.078,1.966,1.079,1.039,0.752,11.370
10.067,8.941,10.943,7.884,14.765,12.711,14.645,11.829,7.468,11.682,14.196,8.090,10.173,9.360,13.313,13.813,13.035,14.438,15.594,14.258,12.333,12.085,12.551,0.249,13.308,1.919,3.312,2.243,1.987,2.383,11.921
17.006,15.139,14.710,9.094,15.604,18.345,17.317,13.108,16.506,15.985,15.708,11.578,11.667,13.588,15.360,16.382,12.646,15.609,18.192,17.831,19.597,12.978,13.520,-0.013,15.300,0.638,2.213,1.863,2.162,5.646,15.107
17.485,15.641,14.572,9.690,15.395,18.326,17.234,12.643,16.097,15.628,16.070,10.962,12.325,14.205,15.371,15.895,12.719,15.491,17.855,17.423,19.062,13.494,13.858,0.369,15.135,0.806,1.872,1.964,2.347,5.261,15.106
14.383,13.113,9.354,6.702,10.312,11.573,11.153,10.826,8.533,11.325,9.963,8.743,5.589,7.156,10.605,10.257,9.649,11.747,12.418,13.720,11.186,5.514,6.482,2.135,12.501,2.195,0.873,2.237,1.902,3.125,10.013
7.214,5.130,11.309,9.918,12.065,11.731,10.775,9.545,14.165,14.133,14.983,9.305,6.105,11.092,11.353,7.900,13.538,13.353,15.648,12.682,13.718,7.670,13.451,0.101,12.651,1.559,1.763,1.067,1.323,3.204,11.164
6.119,4.942,10.927,11.561,13.180,13.351,12.279,11.076,12.762,13.494,13.978,7.907,7.656,12.106,8.715,10.512,13.297,15.193,13.679,12.529,10.393,7.374,13.502,2.112,12.183,2.066,1.080,2.359,1.721,2.123,11.154
6.058,6.596,8.475,8.891,10.188,13.586,11.855,10.274,8.055,12.638,10.231,4.433,9.103,8.873,7.144,6.447,11.459,12.059,10.493,15.106,10.126,5.062,9.539,1.907,10.343,2.010,1.993,2.093,1.862,0.831,9.421
6.850,4.927,9.563,9.858,7.985,12.398,10.021,7.461,5.598,13.684,14.448,7.321,9.836,10.020,9.174,8.953,9.806,12.956,10.172,9.631,10.365,5.409,13.454,0.918,10.994,3.675,2.659,1.206,0.939,2.382,9.560
12.173,12.802,16.418,7.349,13.845,17.554,11.464,11.163,13.290,12.544,11.218,9.377,11.954,14.298,12.132,11.864,13.739,14.580,11.876,10.540,13.094,8.763,11.397,0.002,13.093,2.535,1.725,1.745,1.235,5.005,12.323
7.180,9.690,13.396,9.305,13.290,16.973,15.216,12.307,13.975,14.810,14.467,11.098,11.890,13.601,11.029,13.464,11.517,16.849,15.506,16.798,12.194,11.284,13.746,-0.105,13.705,1.242,2.428,1.705,1.959,1.690,13.025
7.439,9.972,13.291,9.422,13.097,17.257,15.277,12.581,14.273,14.589,14.637,11.107,11.869,13.636,10.857,13.084,11.465,17.017,16.271,16.355,12.486,11.012,13.421,-0.093,13.173,1.004,2.376,1.974,1.957,1.692,13.062
9.288,8.904,11.552,8.487,12.839,12.179,8.462,11.632,12.501,13.014,12.377,9.645,7.357,10.105,10.249,7.917,12.956,12.214,14.320,9.330,11.805,7.041,12.355,2.031,11.445,2.064,1.982,1.219,3.016,2.024,10.719
14.151,13.974,14.109,9.746,15.036,16.958,11.899,13.092,12.020,12.884,11.292,11.403,10.939,14.707,13.189,11.959,12.639,15.590,14.580,16.847,13.375,10.683,11.662,1.492,14.204,1.178,0.884,1.949,1.834,2.228,13.162
13.996,11.408,11.005,9.873,13.950,15.585,11.692,13.075,10.449,13.465,13.433,9.936,9.652,15.268,12.776,17.351,13.538,17.332,15.689,17.523,14.327,11.115,13.745,0.534,15.644,2.780,2.243,1.442,2.020,1.868,13.312
8.635,8.295,13.114,8.035,13.036,14.012,12.927,11.328,11.185,12.642,12.084,7.544,8.919,13.337,10.839,9.918,12.369,13.413,14.076,10.925,12.871,5.662,12.296,2.003,12.566,4.071,2.098,1.196,0.862,0.850,11.194
13.565,8.034,5.435,7.757,10.785,16.504,12.152,12.338,14.340,13.613,13.224,7.647,8.880,10.054,8.466,6.241,10.392,11.689,11.877,11.534,9.188,5.126,11.600,1.662,12.622,2.260,0.941,2.383,4.599,2.826,10.454
7.896,5.407,8.752,10.346,9.910,9.335,6.423,8.885,7.284,12.724,12.317,5.931,7.048,12.447,7.504,9.897,10.603,11.852,14.180,11.288,6.450,5.438,9.801,2.306,8.250,5.083,2.092,0.845,3.888,1.737,9.205
8.518,8.547,11.737,8.521,12.081,12.793,8.819,12.278,13.259,12.202,12.393,10.741,8.811,10.446,12.856,12.018,11.511,13.531,14.783,13.893,11.186,8.908,11.199,0.863,12.077,1.310,2.519,0.508,1.019,1.160,11.349
7.965,10.151,12.215,9.588,12.402,16.392,12.594,10.373,7.733,13.727,12.417,9.896,6.527,11.021,10.776,8.641,11.894,13.911,13.610,10.285,12.893,7.480,10.480,1.804,11.159,1.135,1.887,1.097,2.027,0.553,10.999
9.736,9.532,13.601,6.545,11.981,10.524,12.315,13.106,16.201,11.760,9.275,10.912,10.208,11.815,7.470,4.826,13.766,12.240,8.761,8.982,11.812,6.610,8.089,2.072,10.563,2.097,2.092,2.667,1.595,1.007,10.438
5.097,6.623,10.326,10.649,10.869,10.558,12.160,11.405,8.586,13.200,12.977,8.482,10.567,11.489,8.796,12.050,11.452,14.465,15.179,13.034,11.318,7.516,12.520,1.914,12.205,2.124,1.781,2.034,2.086,1.949,10.840
6.866,5.033,9.050,9.803,7.804,12.274,9.882,7.607,5.629,13.821,13.615,7.743,9.446,9.904,8.629,8.831,9.835,13.346,10.212,10.184,10.478,5.428,13.867,0.832,11.036,4.365,2.777,1.063,1.148,2.494,9.534
8.094,9.730,5.639,12.710,10.004,8.603,10.015,13.212,9.804,14.773,14.657,8.960,10.467,11.055,9.558,7.859,11.165,14.720,12.336,12.222,12.075,8.182,13.879,2.073,12.659,0.563,1.473,1.787,1.216,1.615,10.857
10.795,7.453,7.721,7.943,8.761,11.772,11.448,11.479,10.727,14.624,12.872,7.770,9.177,10.669,10.028,8.674,12.546,14.457,11.746,13.451,9.716,8.270,12.325,0.653,12.183,2.421,0.986,1.728,1.834,4.324,10.627
10.676,10.089,13.208,12.466,10.666,17.484,15.846,10.770,13.560,13.554,13.471,9.255,8.209,12.194,12.258,11.611,11.724,14.890,15.957,13.968,10.106,7.994,11.543,-0.143,13.394,1.773,2.726,1.070,2.189,1.934,12.239
12.874,14.417,13.245,10.276,13.305,16.258,12.794,10.510,14.761,11.962,12.204,9.061,6.681,9.659,10.929,14.315,13.075,14.148,13.752,9.009,14.072,10.317,11.441,-0.179,13.545,1.951,2.450,1.028,0.924,1.512,12.133
6.757,5.023,9.266,9.701,8.187,12.352,9.684,7.406,5.724,13.690,14.493,7.456,9.426,9.378,8.431,9.180,10.187,12.681,10.468,10.240,10.356,4.988,13.290,1.191,10.331,4.495,3.008,1.430,1.350,1.647,9.494
5.466,7.321,10.520,11.204,11.524,14.601,12.547,9.372,10.736,14.012,13.580,7.658,8.655,9.138,9.826,14.592,10.567,14.604,13.947,14.918,12.482,6.891,11.134,0.408,12.198,2.213,3.251,1.967,1.222,1.008,11.100
9.248,8.946,9.343,7.390,11.520,10.347,10.909,12.377,7.870,12.448,12.223,9.802,10.955,11.610,7.680,5.527,10.052,11.466,11.672,11.024,5.326,8.601,11.259,1.092,12.053,1.299,1.999,5.044,1.303,1.752,9.896
5.677,8.295,7.477,12.160,10.444,13.447,11.235,12.050,11.778,12.665,12.884,8.039,7.383,10.964,9.019,5.803,12.300,10.704,14.022,13.818,11.016,7.306,11.356,0.990,12.021,2.367,1.331,1.982,0.879,0.680,10.428
7.731,6.665,9.269,9.636,10.446,11.190,13.675,8.956,14.392,11.322,13.259,8.164,8.601,9.605,9.399,10.871,11.104,13.634,13.358,14.093,7.649,6.592,11.182,1.988,10.720,2.083,4.524,1.145,2.019,2.227,10.469
9.644,12.796,9.954,8.195,11.590,15.522,14.373,8.427,11.331,13.438,13.165,8.916,9.819,11.093,8.198,7.753,11.597,13.034,15.609,13.516,13.219,8.881,12.537,-0.222,13.421,1.751,1.131,2.312,0.847,3.127,11.418
6.852,8.544,10.853,9.039,10.627,13.422,12.158,9.591,11.262,13.320,11.909,9.071,8.763,11.102,8.150,8.737,10.139,13.194,14.238,12.848,10.225,4.624,11.910,2.022,11.034,1.473,0.243,2.078,1.776,1.584,10.460
7.129,4.749,10.363,11.076,12.673,15.109,12.054,12.498,13.592,14.126,14.186,11.559,9.806,10.389,11.049,10.813,12.039,14.088,13.410,11.952,13.391,7.743,13.655,1.146,12.330,1.857,2.256,3.297,0.678,1.344,11.628
6.311,7.128,9.141,11.104,12.432,10.545,10.449,10.377,9.708,14.424,13.419,5.755,6.760,8.613,8.509,8.666,11.507,14.429,14.397,14.094,8.875,5.577,14.408,1.083,12.382,1.669,1.149,2.190,1.261,2.308,10.288
7.828,7.041,9.534,9.229,10.971,10.855,13.606,8.825,14.915,11.565,13.387,7.998,8.581,9.658,9.615,10.721,11.302,14.338,13.086,14.124,7.934,6.576,11.847,1.815,11.051,2.090,3.777,0.823,2.598,2.017,10.588
7.134,9.489,12.810,9.714,12.997,17.151,15.212,12.474,13.798,14.681,14.124,11.203,12.202,13.782,11.483,13.248,11.655,16.572,16.138,16.547,12.398,10.560,14.037,-0.136,13.800,0.939,2.204,1.921,1.859,2.208,13.018
7.478,6.831,9.403,9.645,10.817,10.582,14.072,8.659,14.690,11.209,13.316,8.305,9.145,9.827,9.384,10.541,11.662,13.750,13.522,13.916,8.272,6.524,11.974,2.240,11.154,1.842,4.065,0.842,1.735,2.331,10.588
5.301,6.428,10.445,10.346,10.843,10.787,12.364,11.045,9.129,12.808,12.426,9.092,10.601,11.850,8.167,11.660,11.724,14.260,14.907,13.175,11.504,7.761,12.549,1.840,12.389,2.228,2.007,2.055,1.851,1.807,10.834
10.654,12.302,11.535,8.498,12.668,12.419,13.969,11.536,14.316,12.657,8.968,7.772,8.141,11.337,13.005,11.898,11.364,14.547,12.893,13.231,10.335,7.938,9.310,0.933,12.046,2.235,2.105,2.058,1.233,2.142,11.361
7.682,12.680,11.724,8.037,11.245,13.700,14.666,9.350,11.395,13.614,12.791,9.411,5.576,11.013,9.100,12.599,13.821,13.644,16.275,14.430,12.000,6.250,13.147,0.379,12.918,0.949,0.728,2.207,3.034,1.620,11.485
8.353,4.917,7.999,7.305,10.279,11.782,8.405,10.457,10.199,11.447,11.718,8.789,10.532,9.972,6.339,6.653,10.909,13.057,11.281,9.678,10.627,4.871,11.734,1.997,12.032,2.325,0.808,4.921,1.322,1.013,9.448
6.774,7.266,12.524,9.882,13.005,14.334,13.681,9.797,10.785,15.456,14.024,7.120,7.955,11.298,9.099,12.105,11.695,17.288,14.336,14.838,13.305,8.763,13.784,0.434,13.291,2.247,1.182,2.103,2.278,2.321,11.700
5.224,7.822,13.342,10.723,12.969,13.849,13.272,10.763,14.356,12.500,13.195,8.612,9.661,12.150,9.708,8.524,12.768,14.329,14.310,10.708,12.553,6.787,10.759,0.972,12.603,2.075,0.979,1.780,2.009,0.978,11.256
12.602,13.410,11.618,8.483,13.269,16.725,12.484,9.506,11.647,12.647,12.973,10.178,7.361,10.275,13.092,11.221,13.496,14.714,15.706,17.557,13.786,8.916,11.211,1.052,13.673,1.146,2.198,1.980,1.701,2.017,12.299
5.835,7.064,15.943,12.525,15.537,14.187,14.812,12.318,6.932,14.401,14.662,8.921,10.866,11.628,10.241,11.200,10.844,15.589,14.012,10.340,13.791,6.977,12.242,-0.157,12.078,2.109,2.131,2.894,0.929,2.138,11.777
10.596,8.611,10.455,7.686,14.638,12.862,14.881,11.812,7.454,12.099,14.018,8.017,10.750,9.606,13.215,13.157,12.726,14.374,15.468,14.077,12.011,11.529,12.558,0.140,13.759,1.890,2.826,1.879,1.886,1.863,11.852
11.817,9.011,16.567,8.604,15.150,16.845,15.971,11.210,17.177,14.880,14.461,11.037,8.600,13.934,9.678,11.817,12.879,14.073,15.009,13.523,12.693,11.835,13.474,0.031,13.624,0.479,1.314,2.039,1.988,0.540,13.054
17.369,15.654,14.460,9.502,15.610,17.911,17.505,12.275,16.289,16.207,15.380,11.080,12.111,13.775,15.375,16.057,12.364,15.950,17.776,17.490,19.550,13.156,12.687,-0.183,15.248,1.102,1.834,2.078,1.969,5.555,15.023
10.181,13.396,16.371,10.641,16.015,15.688,16.093,12.682,16.707,14.728,13.690,11.877,10.716,13.295,13.475,9.593,11.981,16.599,14.685,12.034,19.229,6.234,12.348,1.899,14.401,1.615,1.715,1.701,1.267,2.026,13.403
10.698,7.272,7.680,8.458,8.650,12.047,10.992,11.668,11.185,14.602,13.036,8.348,9.740,10.489,10.600,8.744,12.143,14.611,12.262,13.664,9.644,7.189,12.342,0.812,12.476,1.633,0.827,1.974,1.695,4.183,10.698
